68 : 600939, 381829, 738002, 741609, 141169, 792414, 587059, 917352, 911388, 963131, 141582, 254458, 158664, 855045, 741321, 537023, 250413, 97216, 909313, 772246, 477616, 358357, 814169, 716041, 935682, 265787, 201509, 477643, 106848, 216665, 768202, 125709, 487377, 55241, 86067, 188863, 745466, 188839, 53860, 189130, 257491, 493473, 339463, 54599, 516836, 972355, 281331, 596171, 188989, 415786, 487390, 972834, 161340, 855200, 23243, 458077, 10966, 657975, 536348, 281763, 715206, 322621, 65473, 47256, 600819, 39707, 323930, 536443, 740003, 95358, 672034, 96764, 744975, 281459, 745349, 601141, 254415, 722077, 743433, 294450, 671904, 734895, 768117, 55223, 283495, 740000, 188818, 669445, 133694, 84205, 741851, 323185, 528107, 814152, 477883, 734709, 814150, 743583, 475045, 745206
69 : 797923, 583995, 369679, 836278, 511509, 165682, 475458, 334110, 378069, 943075, 165325, 303470, 437731, 192238, 363724, 778355, 696519, 590027, 743245, 378523, 795474, 955612, 175303, 468239, 97065, 954006, 188180, 716576, 694517, 326235, 768504, 3368, 6214, 632146, 307932, 704014, 993848, 822600, 373410, 144877, 354395, 724411, 69587, 618312, 364021, 933955, 158152, 741313, 338446, 601810, 19344, 931574, 114693, 131178, 135992, 519433, 748989, 573893, 468000, 467313, 215642, 526919, 778562, 184561, 45556, 149480, 418678, 162869, 517981, 498271, 699646, 175724, 3049, 796810, 307427, 5877, 314437, 748389, 744837, 376276, 382191, 727168, 161777, 171385, 373414, 131621, 858780, 364563, 785181, 827118, 465284, 239136, 634609, 322838, 458570, 778803, 231693, 229951, 511904, 956344
70 : 443285, 657335, 539963, 216525, 972351, 871140, 657005, 767947, 567972, 713859, 535325, 937364, 667463, 893387, 655033, 84498, 443267, 667420, 657077, 839336, 467326, 567966, 211829, 852294, 716260, 568207, 568062, 953080, 893393, 655057, 767860, 953086, 986791, 422210, 767906, 652548, 755808, 541738, 820764, 885180, 907911, 408439, 683818, 710200, 571147, 770569, 953084, 755913, 567953, 770466, 768134, 893149, 7486, 571614, 375198, 953127, 655468, 88026, 755856, 871112, 862743, 953089, 768171, 767868, 568026, 543096, 39339, 862092, 839323, 768090, 407977, 996257, 981353, 86748, 568134, 718993, 570883, 572160, 787935, 768031, 953091, 862388, 417477, 89419, 638187, 567938, 768076, 655785, 768100, 543444, 768033, 543487, 768142, 655162, 6804, 541740, 768112, 5912, 6430, 6124
71 : 310547, 810720, 633031, 792366, 378841, 379079, 810281, 617191, 796081, 890609, 633124, 979650, 416654, 424914, 83351, 6342, 588693, 807472, 864249, 480307, 913284, 887224, 578138, 426419, 7157, 735945, 955044, 888061, 788911, 221702, 502929, 598735, 418509, 84587, 84315, 413734, 473252, 578585, 807844, 713307, 769128, 688321, 306773, 887490, 770357, 498683, 913286, 811185, 760868, 426230, 411467, 762493, 782102, 57775, 475138, 640970, 493397, 540526, 921447, 78764, 616437, 92112, 824228, 480069, 56535, 913106, 188181, 788552, 398093, 540523, 307868, 698104, 771492, 503867, 82668, 418723, 802754, 403628, 700656, 788868, 479958, 503056, 700418, 126227, 980085, 475175, 796038, 541418, 494416, 807562, 496198, 217444, 887421, 5155, 399103, 795787, 795689, 754927, 5885, 5826
72 : 697895, 459359, 408167, 524281, 663156, 169197, 704220, 726890, 56030, 31647, 170787, 481645, 448804, 791699, 651909, 264812, 200534, 407988, 238606, 281165, 284246, 686318, 413983, 333464, 694441, 168452, 965283, 97407, 419990, 176816, 98957, 711414, 721365, 329805, 492724, 334617, 506257, 464842, 503449, 816921, 107323, 261850, 419927, 469328, 370111, 503042, 55928, 168946, 381789, 495455, 739320, 435407, 742311, 438646, 6609, 685837, 118536, 476181, 174187, 612577, 271543, 192727, 32620, 365060, 898552, 311658, 30766, 139670, 711409, 461696, 711790, 753861, 269857, 205579, 23285, 264945, 200667, 935570, 272308, 193492, 433657, 99093, 469341, 435928, 268558, 204280, 379088, 703272, 753746, 226993, 483587, 700028, 277568, 198752, 268892, 204614, 906834, 699496, 57922, 448667
73 : 768943, 266802, 202524, 743226, 387447, 105937, 490927, 557599, 411186, 182269, 432979, 171093, 3239, 476076, 494374, 148815, 257332, 861657, 624202, 118875, 39252, 456268, 428364, 458876, 125408, 690388, 4240, 2771, 414034, 275227, 196411, 946426, 258419, 939380, 190493, 646968, 592640, 967316, 156433, 492565, 106635, 793684, 383272, 898465, 150838, 130152, 869615, 633873, 49027, 900541, 459180, 156157, 879150, 630755, 106294, 278503, 199687, 479994, 475262, 385278, 275570, 196754, 167398, 232737, 121226, 414709, 218875, 881561, 691026, 410992, 132457, 75711, 492135, 345777, 381782, 489825, 598327, 275172, 196356, 894402, 869540, 986975, 873454, 233221, 381435, 934377, 747466, 553386, 119401, 184197, 256424, 88691, 574996, 986963, 573991, 86188, 470408, 405640, 190271, 6853
74 : 432969, 208631, 471429, 614872, 370178, 209339, 377141, 279068, 653610, 408924, 80035, 798019, 637061, 179639, 415444, 600086, 227242, 821918, 460593, 746947, 62141, 242565, 82600, 256851, 79649, 518966, 548488, 79445, 602878, 422291, 158809, 516508, 411562, 451914, 602092, 168750, 559974, 522526, 560003, 529299, 280355, 653177, 516513, 817015, 735215, 337875, 655775, 782218, 15218, 242863, 736733, 517519, 602419, 698856, 471421, 442826, 729983, 472467, 422129, 64405, 763242, 429433, 625854, 781966, 56067, 517176, 123845, 542563, 547224, 690462, 804114, 548288, 736348, 227188, 547189, 312599, 729981, 923208, 55987, 188779, 13271, 55821, 547237, 547350, 433078, 430402, 933093, 338867, 168854, 55897, 55790, 831381, 724824, 548275, 426817, 314481, 437048, 426975, 353104, 7364
75 : 487913, 508012, 233680, 95067, 36464, 188269, 988690, 95333, 749029, 871132, 398074, 526105, 369005, 984839, 887919, 496823, 72030, 94834, 819540, 322349, 748552, 827619, 514234, 544496, 682353, 906528, 64391, 504606, 434088, 738332, 403734, 691796, 487525, 132233, 64904, 36691, 310169, 519626, 953973, 923753, 125158, 661211, 484433, 916330, 945038, 745846, 298956, 646139, 107873, 703915, 563616, 179380, 762021, 87582, 119691, 667393, 397769, 526746, 322388, 237354, 797012, 124910, 873903, 790536, 276034, 197218, 107717, 404281, 368552, 188398, 226375, 234784, 455580, 936145, 429113, 456833, 461998, 276631, 197815, 222183, 823588, 107018, 953370, 924024, 917157, 923001, 734888, 543058, 112907, 812890, 456105, 335363, 952748, 481177, 7616, 823106, 106343, 937405, 874762, 6553
76 : 532383, 581984, 660005, 950888, 90463, 665579, 580511, 826025, 295360, 222441, 775310, 273631, 194815, 7367, 161745, 834922, 594726, 60707, 609085, 709057, 890509, 354842, 393450, 87440, 90581, 609360, 10466, 296704, 412019, 374748, 436004, 394342, 508178, 509881, 539659, 296492, 347215, 503919, 275980, 197164, 7903, 298867, 499712, 707771, 283433, 120265, 335662, 877080, 508737, 664932, 280766, 665365, 362691, 978819, 363026, 511749, 406709, 680220, 74020, 455034, 119841, 520852, 182647, 346497, 484828, 278429, 199613, 714570, 467642, 346182, 861035, 275932, 197116, 865359, 361914, 162731, 427145, 427201, 806733, 267349, 203071, 76369, 141997, 890601, 141798, 775001, 336450, 535056, 100947, 775424, 821033, 890258, 284144, 267648, 203370, 273005, 194189, 324333, 218377, 120210
77 : 441307, 59988, 691620, 579793, 152675, 842823, 696107, 353434, 498099, 172059, 116484, 8275, 949747, 741197, 708382, 416138, 179094, 743110, 466230, 594487, 431652, 956638, 156643, 577592, 482207, 586987, 647891, 31560, 76912, 433905, 469409, 321665, 88231, 80557, 836719, 511266, 492012, 793039, 632628, 8578, 975437, 35733, 787104, 633700, 324018, 96514, 135281, 106942, 31860, 805389, 924604, 441344, 630629, 721459, 504085, 632674, 578628, 793515, 466809, 306279, 134385, 728077, 927103, 45225, 509115, 481301, 316406, 633455, 172717, 785837, 110601, 949086, 633822, 170729, 364179, 888231, 582621, 788639, 860535, 482803, 171543, 30630, 62076, 108434, 751841, 926212, 61855, 804388, 787224, 63070, 87779, 468269, 171405, 32969, 30911, 907550, 988313, 581325, 322937, 908325
78 : 722957, 995307, 97702, 103049, 469776, 534773, 375734, 94370, 112159, 498884, 581369, 619180, 547147, 609727, 218540, 397861, 522327, 698999, 595606, 322080, 956924, 324786, 415995, 430594, 685583, 311687, 739218, 771957, 965980, 47148, 496683, 524193, 874069, 289507, 289265, 9792, 532210, 741072, 419946, 244520, 681130, 366310, 151619, 382154, 142740, 157955, 366631, 96917, 496772, 785264, 547359, 64101, 615280, 616708, 219745, 658312, 184601, 441565, 498693, 914124, 528270, 534886, 544334, 151297, 547324, 822668, 984645, 133741, 69895, 473826, 905546, 61297, 874000, 411896, 143040, 115764, 698943, 527682, 101028, 184341, 979096, 77375, 68818, 618428, 379430, 234634, 815878, 68687, 497288, 9208, 92163, 730884, 151237, 464949, 496766, 465039, 464954, 547884, 924921, 544739
79 : 447837, 411966, 162738, 768562, 899582, 135339, 920260, 542509, 637590, 673362, 972546, 540071, 164196, 757418, 227661, 758903, 870474, 832977, 674566, 610275, 569833, 674639, 606928, 672363, 886153, 826340, 113423, 536656, 861956, 899719, 140449, 824181, 132513, 611526, 568063, 930272, 673207, 870226, 228376, 673584, 875589, 134555, 468907, 971323, 760147, 374106, 656427, 570159, 579134, 672350, 824260, 132169, 536512, 886268, 534426, 673581, 674079, 862196, 672819, 824525, 963407, 763199, 396465, 873728, 191990, 901066, 538504, 141894, 132665, 833033, 446555, 864672, 874286, 447850, 673970, 865265, 873256, 227994, 971540, 468983, 865087, 579385, 113497, 136445, 7080, 374258, 445808, 862760, 7489, 673335, 674756, 118923, 411888, 8486, 673324, 5967, 8069, 138184, 919617, 6070
80 : 478780, 7742, 619538, 779663, 687120, 778816, 478810, 817529, 605501, 319365, 863928, 636068, 774100, 475041, 530826, 939284, 974431, 329277, 807502, 964135, 869748, 989221, 258925, 592576, 332192, 592503, 277983, 199167, 335185, 353189, 954139, 587679, 455179, 601682, 870792, 121347, 862223, 367992, 771732, 896741, 745636, 755782, 243295, 925783, 171509, 188742, 875942, 694771, 537245, 605571, 693571, 345923, 293607, 296696, 81795, 257772, 348842, 319934, 807512, 165357, 797455, 939686, 590020, 939326, 342722, 243468, 303382, 252867, 98032, 349682, 172173, 983464, 759718, 605641, 978324, 344404, 869732, 478826, 294471, 648799, 280948, 304552, 779610, 599858, 419716, 498233, 771495, 619931, 329676, 171970, 66816, 870629, 420058, 588905, 918058, 610680, 900930, 7188, 591140, 7451
81 : 483099, 487774, 245548, 312045, 898759, 512599, 389542, 466797, 180990, 948473, 954503, 833301, 959970, 313674, 897899, 829255, 141275, 476653, 434894, 489366, 122943, 941006, 439673, 130218, 169571, 548611, 245709, 421187, 462548, 531637, 746516, 356874, 660241, 864097, 25487, 176021, 22756, 454130, 125175, 639418, 547618, 685562, 729274, 629260, 871379, 3086, 107181, 476696, 152944, 751035, 913809, 77753, 393655, 224138, 11873, 680647, 603835, 907953, 992314, 956361, 830563, 176386, 171679, 182466, 831158, 629101, 840398, 896792, 914858, 896719, 131139, 902697, 663215, 779841, 787286, 510579, 896957, 181436, 298178, 366090, 13008, 712957, 805838, 805029, 454319, 839757, 390550, 438877, 421386, 830564, 11237, 365342, 834026, 888353, 603552, 800817, 223910, 986179, 840245, 833230
82 : 186886, 454376, 379768, 653421, 825365, 17285, 437609, 947507, 921535, 175377, 144860, 235359, 974645, 9164, 712872, 272193, 193377, 377552, 434086, 492732, 467158, 398464, 705470, 112652, 425309, 987978, 504639, 690523, 716617, 604914, 860550, 280821, 725583, 645746, 416554, 911487, 550251, 582234, 938740, 117111, 684259, 33562, 269573, 205295, 719808, 831224, 614886, 382857, 741030, 615115, 492305, 741123, 69433, 582639, 108459, 678964, 715699, 107781, 399761, 168414, 973380, 170007, 274357, 195541, 187155, 679187, 31535, 502964, 136432, 905245, 897471, 658615, 392804, 467074, 805577, 949842, 831578, 617555, 890348, 76590, 616249, 32961, 752356, 657074, 113256, 67450, 552017, 540641, 724893, 275418, 196602, 154577, 210676, 679265, 522375, 806288, 127248, 280953, 31395, 177759
83 : 344956, 702533, 632799, 788760, 739661, 407372, 364270, 891092, 514613, 327495, 106770, 742291, 923882, 285996, 282843, 512330, 547661, 300577, 140807, 680276, 145556, 573731, 425413, 235841, 564174, 671712, 530066, 564729, 433576, 44394, 332008, 426566, 465608, 241641, 336721, 341188, 336943, 790990, 373154, 937883, 97539, 305026, 490986, 489580, 261322, 600968, 340182, 351517, 340296, 874494, 228881, 540678, 699842, 351945, 496840, 353210, 990957, 350967, 505779, 905055, 427528, 112255, 112483, 22720, 157088, 212563, 350864, 112314, 989983, 132176, 355016, 391952, 188921, 341561, 230489, 414381, 281565, 429803, 283766, 601940, 512845, 573192, 490403, 284452, 953426, 241559, 298752, 497742, 54762, 295098, 905839, 566213, 6778, 40878, 74493, 414280, 847922, 714059, 6005, 296270
84 : 548617, 283157, 530406, 613805, 244520, 421861, 338652, 736949, 227269, 663618, 601303, 429307, 551773, 955531, 105048, 467023, 359513, 142603, 274832, 196016, 329052, 352609, 343294, 423589, 227558, 664594, 152427, 634518, 448382, 765053, 306920, 746914, 326736, 101511, 465536, 431642, 748498, 723383, 858236, 248508, 322337, 781336, 623627, 965855, 414710, 448489, 305411, 305994, 433969, 693977, 930787, 518505, 574939, 180709, 161776, 685792, 809544, 547164, 524660, 230198, 352418, 667942, 68687, 733434, 237419, 460416, 729920, 518433, 431313, 405774, 599227, 80610, 327011, 663226, 518500, 745982, 152053, 418588, 169689, 103826, 327556, 2467, 966990, 414841, 991374, 459759, 694093, 80632, 807936, 280264, 215822, 351328, 299339, 469776, 711937, 280838, 216176, 32475, 227733, 8894
85 : 690411, 796092, 379022, 57394, 186144, 478502, 557173, 479872, 808230, 642238, 378658, 939380, 617333, 207265, 185438, 543931, 737498, 783607, 381524, 450585, 385812, 188561, 108921, 557784, 58556, 521586, 812574, 476025, 559772, 85279, 902245, 807670, 553802, 676817, 803392, 617595, 378977, 58361, 953922, 811633, 570773, 617114, 399026, 207303, 410793, 863777, 887120, 774213, 476400, 451621, 8725, 811067, 495046, 54579, 656168, 52982, 837982, 896140, 885372, 783778, 554127, 794390, 478137, 864375, 802708, 414946, 802202, 676601, 617442, 688299, 837575, 495271, 414529, 644533, 494715, 850726, 793358, 478468, 8354, 192318, 218824, 384151, 688501, 379116, 774784, 476276, 387726, 421506, 766204, 538079, 480026, 409350, 208081, 479638, 479823, 479889, 797123, 802125, 419010, 754930
86 : 420034, 504457, 601298, 32125, 279711, 58710, 475421, 913323, 642000, 875877, 36130, 314679, 999818, 280045, 612560, 540496, 532923, 38802, 429375, 415718, 913405, 616101, 235221, 148070, 51061, 415362, 59444, 897115, 506471, 476485, 745633, 884536, 754115, 45315, 741475, 543520, 366427, 771528, 243353, 462477, 37796, 88701, 635130, 517762, 902331, 538616, 429399, 700874, 754760, 53824, 543126, 771146, 759897, 81539, 465932, 855820, 156898, 795313, 381877, 38774, 469908, 276625, 197809, 695632, 138743, 420247, 807854, 469859, 312212, 56780, 785536, 258387, 312394, 36806, 126237, 981664, 912460, 703186, 747899, 83495, 39017, 785275, 760649, 476815, 428316, 478027, 808036, 9151, 108005, 134680, 114829, 526166, 808513, 253067, 424719, 900912, 910669, 73061, 642062, 807714
87 : 540496, 420007, 810732, 468198, 55122, 768204, 346963, 234512, 56287, 409527, 282864, 52902, 696986, 38443, 744614, 301593, 51063, 894313, 383496, 657682, 80570, 409190, 297355, 415882, 517824, 165201, 54402, 499352, 449480, 460236, 109396, 446081, 558842, 56351, 770529, 448810, 659657, 78364, 646774, 53444, 39159, 555779, 847409, 38268, 907387, 8734, 39456, 114829, 492022, 109573, 286290, 57214, 81328, 475180, 556024, 641968, 602572, 6587, 824113, 46087, 310032, 126135, 521505, 441905, 238411, 908219, 911616, 695335, 228321, 308235, 63374, 428399, 51073, 39306, 795616, 156732, 38992, 319319, 484291, 8011, 387568, 893693, 39242, 5690, 856498, 119894, 50082, 38168, 34081, 441662, 820955, 642572, 417700, 521335, 282502, 643125, 39337, 297056, 526037, 7722
88 : 50486, 746524, 712436, 51549, 477462, 478495, 77976, 158572, 37896, 558816, 38853, 477115, 441178, 754679, 425442, 604382, 740833, 397273, 256614, 768299, 410865, 110104, 38996, 38579, 256140, 559023, 537398, 54434, 401287, 661991, 374744, 109322, 810556, 892029, 208133, 39303, 768215, 39333, 257682, 538511, 239662, 5901, 148151, 8201, 832853, 411675, 6369, 371038, 376088, 39402, 37971, 411756, 255717, 409821, 637320, 249653, 810860, 637468, 410425, 39130, 813449, 240831, 709371, 559170, 956888, 38508, 448216, 558895, 38556, 6326, 39500, 38511, 249324, 379381, 292790, 417228, 39135, 44080, 389235, 411594, 397589, 230886, 39488, 960293, 39191, 8103, 897035, 709057, 9224, 754572, 38240, 7065, 8899, 38386, 38522, 38545, 6901, 38464, 39462, 7098
89 : 467871, 537115, 753947, 617224, 543602, 685908, 796793, 684827, 693233, 875043, 896673, 747759, 494458, 46086, 700207, 207874, 791800, 83306, 707149, 674157, 347591, 285959, 637548, 762369, 126841, 442602, 506866, 873409, 754556, 556117, 52478, 54767, 479615, 796722, 287481, 873912, 990885, 875663, 442835, 250640, 40121, 639570, 391609, 131568, 851759, 118008, 823572, 873907, 235852, 6079, 57333, 906901, 543489, 440973, 812127, 44529, 324553, 40486, 410654, 11422, 678052, 808102, 39882, 753931, 41745, 707159, 207153, 306482, 250839, 707844, 679055, 847894, 558506, 389418, 779463, 825030, 442615, 402599, 475515, 537924, 814177, 870522, 213176, 191344, 236106, 859227, 213122, 476974, 825123, 857119, 825058, 521135, 386717, 187888, 825274, 823542, 7118, 811323, 754531, 7627
90 : 151498, 60132, 810004, 489510, 815395, 810208, 810914, 815368, 996019, 815318, 280460, 29982, 29988, 818019, 815555, 304998, 29996, 305187, 815264, 815466, 521856, 304985, 945089, 818601, 85847, 81949, 815323, 443491, 815470, 815356, 29949, 818128, 815274, 815315, 814716, 520722, 82999, 815420, 964707, 790708, 815319, 995497, 815473, 40273, 29963, 818720, 29936, 489513, 815263, 29991, 815390, 818478, 526570, 815329, 158034, 815412, 815281, 516673, 815375, 815291, 636833, 445488, 815297, 814713, 815506, 815448, 487433, 29953, 188274, 814836, 815312, 814664, 815352, 815404, 111924, 815380, 964730, 818650, 815305, 29960, 815283, 815287, 26513, 61112, 520730, 815373, 29974, 815262, 815333, 923125, 815524, 85193, 815425, 85967, 815326, 815480, 821939, 84465, 9417, 9258
91 : 603800, 689529, 779737, 966656, 557940, 739142, 910606, 417709, 588615, 38410, 576042, 992453, 417545, 657643, 989217, 41927, 550912, 901875, 902881, 768808, 335266, 261798, 909368, 474062, 976778, 769057, 265851, 201573, 78068, 651161, 400888, 137387, 995892, 568754, 651029, 745772, 8896, 861218, 769154, 56701, 421065, 655135, 163530, 614432, 904084, 909938, 244623, 660782, 802327, 537963, 218184, 779372, 910720, 85988, 46764, 900193, 538195, 89754, 46160, 981831, 91785, 57503, 909936, 778750, 424252, 436546, 537805, 93228, 464727, 120208, 914713, 985951, 170710, 604022, 798292, 963970, 56725, 87567, 689208, 257949, 92937, 974180, 779351, 421870, 385776, 960454, 803095, 474058, 109540, 421884, 910423, 783564, 407337, 876763, 802478, 187329, 707795, 57569, 648328, 439826
92 : 342074, 872033, 418718, 624361, 270722, 206444, 733550, 802874, 742919, 324187, 508924, 430844, 498949, 782901, 684565, 795039, 508406, 466410, 438699, 876269, 19414, 181982, 465668, 407683, 945993, 360422, 250846, 951099, 918694, 601160, 286121, 873974, 63278, 252333, 469734, 418144, 795020, 943763, 600861, 73494, 409028, 987842, 736490, 956, 418410, 185244, 408205, 313624, 949970, 515363, 520017, 842798, 407604, 949077, 738694, 272178, 193362, 465852, 738486, 132739, 251424, 395227, 892453, 367422, 890209, 367522, 250636, 830240, 289347, 275368, 196552, 887238, 408964, 671698, 501537, 795002, 296168, 500032, 733167, 886884, 290641, 805419, 889940, 733031, 304418, 886757, 144181, 742445, 407483, 106024, 863588, 942656, 956233, 183768, 349404, 792323, 806838, 511325, 7797, 8356
93 : 422108, 267920, 203642, 435801, 51965, 616835, 466919, 478139, 64522, 912637, 615786, 806779, 919497, 516908, 892434, 995481, 341021, 794214, 854830, 551918, 221642, 898409, 486552, 905095, 239360, 639208, 768476, 383445, 51954, 214937, 69046, 993390, 556845, 639134, 104233, 434141, 312167, 62466, 438897, 956580, 281785, 247865, 881369, 881375, 793887, 62398, 120609, 392585, 499684, 322001, 308913, 57969, 491027, 411004, 523474, 826354, 873277, 363707, 603308, 658938, 60194, 894057, 634001, 98494, 882048, 440674, 307928, 493002, 253004, 281733, 407598, 527477, 545419, 432156, 812041, 274770, 195954, 545573, 615796, 441175, 181033, 884723, 436811, 948690, 742850, 905040, 526930, 733866, 44017, 274922, 196106, 963357, 826938, 311426, 742556, 742597, 742678, 338664, 437379, 991587
94 : 586642, 670978, 478461, 900394, 768620, 642881, 475678, 926952, 225768, 937368, 567985, 642480, 517399, 568253, 854512, 376622, 377192, 38531, 672065, 7678, 709382, 642346, 616355, 789514, 783132, 417811, 580275, 164684, 863677, 568205, 783658, 517555, 872237, 975483, 767241, 964594, 166481, 568024, 642074, 642260, 775403, 962774, 951407, 864582, 927615, 642294, 874616, 28034, 768303, 935067, 872387, 568090, 642796, 8099, 643569, 379263, 568065, 974249, 652189, 810955, 470197, 161760, 642754, 768229, 642696, 568116, 644503, 161767, 638835, 773451, 984327, 854807, 642416, 974583, 768354, 616910, 963363, 50227, 873298, 855776, 775801, 591980, 768080, 768288, 38139, 973942, 984016, 380955, 29315, 768179, 478217, 875276, 856493, 616609, 985312, 857588, 962974, 986478, 37970, 8419
95 : 509315, 825275, 563529, 341464, 704074, 159316, 465810, 315528, 131496, 592859, 363034, 886959, 653836, 646413, 169244, 546084, 954200, 759328, 328932, 148809, 164025, 27862, 213486, 589800, 296718, 696873, 835956, 459699, 22787, 823522, 22339, 499519, 848598, 332081, 145041, 916842, 749631, 864224, 348569, 319626, 619203, 22316, 303796, 119854, 864681, 391639, 329957, 321231, 791471, 362170, 34023, 27676, 866260, 686240, 849862, 750227, 349923, 144480, 240243, 405131, 166934, 427800, 914355, 223384, 790832, 765213, 490912, 313274, 781879, 295123, 726753, 147431, 119003, 587041, 945153, 30308, 917752, 648262, 815750, 223071, 750490, 22795, 160455, 28863, 849368, 588134, 927687, 650879, 84327, 296428, 312589, 625082, 332566, 785689, 916928, 298797, 332322, 691386, 664898, 849118
96 : 565214, 998068, 826472, 436352, 280480, 704711, 516617, 63789, 181389, 419593, 587864, 839892, 783094, 187484, 111165, 573503, 547293, 830308, 508866, 66218, 144680, 770398, 551882, 369441, 316008, 944926, 148170, 628108, 11434, 312318, 308248, 15845, 143872, 183903, 339453, 7512, 498347, 431754, 693320, 12000, 18349, 84414, 784414, 352402, 141129, 146526, 812528, 134385, 287647, 276491, 197675, 352042, 705349, 502862, 249904, 706856, 238768, 365817, 187557, 590372, 783187, 272587, 193771, 60563, 271512, 192696, 169470, 157710, 339705, 938268, 265257, 200979, 435117, 289024, 297306, 179836, 726537, 462594, 310778, 983347, 848519, 271793, 192977, 36819, 517586, 128112, 73429, 358009, 868142, 983966, 24937, 518456, 307804, 354583, 519686, 656723, 267400, 203122, 309650, 436416
97 : 888258, 479876, 215391, 416759, 275420, 196604, 185789, 892260, 409589, 389676, 920883, 690834, 405391, 909131, 991139, 538226, 985851, 413780, 829895, 598593, 874603, 43649, 988216, 999181, 687185, 976541, 401002, 459333, 681198, 770194, 745272, 658683, 145312, 694012, 616512, 244416, 904687, 407997, 164463, 978499, 878251, 453715, 536924, 130762, 479410, 165168, 784540, 775277, 81932, 807829, 706797, 87624, 75901, 520212, 100798, 656282, 815069, 479957, 784551, 892618, 316114, 935257, 904676, 174004, 72359, 52248, 478927, 888995, 985128, 386859, 696751, 800076, 83294, 797800, 85311, 553526, 562757, 948033, 978147, 322257, 494846, 514937, 552173, 143788, 53327, 414932, 419693, 384898, 694617, 770374, 266655, 202377, 397268, 260607, 381144, 57297, 84157, 84825, 807683, 8825
98 : 648224, 656375, 641843, 736445, 442742, 666930, 378594, 654321, 123563, 427290, 129279, 518791, 850568, 644751, 656308, 423197, 217391, 112629, 476937, 911419, 655284, 655842, 378601, 822691, 124153, 536186, 770577, 905971, 476891, 442807, 536170, 656060, 814366, 476989, 770404, 207788, 656094, 912952, 655652, 102872, 38955, 791406, 770280, 536382, 862344, 537482, 430337, 476935, 657841, 599254, 518579, 821877, 768073, 207721, 911227, 768012, 785754, 893427, 767916, 667475, 953020, 817945, 37899, 913270, 39086, 423856, 655481, 615191, 38711, 905694, 122927, 770380, 102895, 599452, 693505, 424121, 667388, 123266, 655584, 736499, 477272, 893351, 37775, 767889, 692804, 656945, 123062, 207733, 37734, 37752, 207803, 280557, 793629, 39076, 37993, 37844, 896881, 768297, 911693, 112511
99 : 918074, 902628, 991636, 223178, 339683, 594323, 726774, 131921, 684531, 495274, 939906, 637633, 590817, 223024, 178749, 165040, 794297, 694679, 285583, 320679, 595181, 793997, 915296, 328331, 372685, 413780, 86508, 182940, 730959, 537738, 940224, 339999, 867256, 857975, 88692, 129980, 872179, 576269, 250594, 474229, 766439, 765387, 913614, 520249, 114260, 438162, 221073, 901918, 265165, 200887, 947577, 778173, 552859, 693211, 311081, 369776, 128188, 867292, 694745, 991783, 872503, 693005, 637375, 940971, 635818, 104646, 237241, 234154, 237049, 855332, 991128, 972068, 699594, 130332, 904965, 795130, 423878, 865353, 424272, 473248, 174004, 183826, 341673, 87488, 873725, 473151, 85903, 127698, 753581, 64957, 305493, 369366, 155524, 753679, 637319, 368453, 8782, 753623, 440321, 8082
Execution time: 59527 milliseconds
